year,country,motor_energy,engine,cars,cars_normalized,population,pop_normalized,ratio
2008-01-01,Austria,Total,Total,4285000.0,143.26312270143765,8307989.0,108.67477813075472,51.6
2008-01-01,Poland,Total,Total,16080000.0,305.6658820988905,38115641.0,100.20305268862101,42.2
2008-01-01,Romania,Total,Total,4027000.0,318.84402216943784,20635460.0,88.90228269347878,19.5
2008-01-01,Slovenia,Total,Total,1045180.0,180.7431848208789,2010269.0,100.69586055138883,52.0
2008-01-01,Slovakia,Total,Total,1544900.0,121.2405159451408,5376064.0,101.67183498645811,28.7
2008-01-01,Finland,Total,Total,2700000.0,139.24703455389377,5300484.0,106.55560699688786,50.9
2008-01-01,Sweden,Total,Total,4279000.0,118.8611111111111,9182927.0,107.69186114898737,46.6
2008-01-01,United Kingdom,Total,Total,28390000.0,137.0041501785542,61571647.0,107.7237734007323,46.1
2008-01-01,Liechtenstein,Total,Total,25460.0,150.7400828892836,35356.0,124.26542949529032,72.0
2008-01-01,Norway,Total,Total,2197000.0,136.20582765034098,4737171.0,111.907422333808,46.4
2008-01-01,Switzerland,Total,Total,3990000.0,133.66834170854273,7593494.0,113.77981225229814,52.5
2009-01-01,Belgium,Total,Total,5193000.0,134.3944099378882,10753080.0,108.09525178577498,48.3
2009-01-01,Bulgaria,Total,Total,2502000.0,189.97722095671983,7467119.0,85.1700316676453,33.5
2009-01-01,Czechia,Total,Total,4435000.0,183.94856905848195,10425783.0,100.61455677622166,42.5
2009-01-01,Germany,Total,Total,41738000.0,136.0208570963011,82002356.0,103.6524100622818,50.9
2009-01-01,Estonia,Total,Total,545600.0,225.76800847457625,1335740.0,85.04653320166382,40.8
2009-01-01,Ireland,Total,Total,1971740.0,247.1741089840582,4521322.0,128.9238858615842,43.6
2009-01-01,Greece,Total,Total,5131960.0,295.61981566820276,11094745.0,109.62220523645544,46.3
2009-01-01,Spain,Total,Total,21984000.0,183.26108702900967,46239273.0,119.0101223767076,47.5
2009-01-01,France,Total,Total,31394000.0,133.30785562632695,64350226.0,110.89245833637634,48.8
2009-01-01,Croatia,Total,Total,1541000.0,193.83647798742138,4309796.0,90.30372823283793,35.8
2009-01-01,Italy,Total,Total,36372000.0,132.66705573387802,59000586.0,104.06782261939283,61.6
2009-01-01,Cyprus,Total,Total,461000.0,257.5418994413408,796930.0,139.16406911665837,57.8
2009-01-01,Latvia,Total,Total,904310.0,272.5163257864554,2162834.0,81.06148852758851,41.8
2009-01-01,Lithuania,Total,Total,1695286.0,343.88535031847135,3183856.0,86.19674321846773,53.2
2009-01-01,Luxembourg,Total,Total,331500.0,172.65625,493500.0,130.1080938571052,67.2
2009-01-01,Hungary,Total,Total,3013720.0,154.9826618251084,10030975.0,96.68574586766444,30.0
2009-01-01,Malta,Total,Total,234341.0,214.73366871008238,410926.0,116.59790596714241,57.0
2009-01-01,Netherlands,Total,Total,7622000.0,138.35541840624433,16485787.0,110.6980364844922,46.2
2009-01-01,Austria,Total,Total,4360000.0,145.77064526914077,8335003.0,109.02814167714654,52.3
2009-01-01,Poland,Total,Total,16495000.0,313.5546470908706,38135876.0,100.2562489282213,43.3
2009-01-01,Romania,Total,Total,4245000.0,336.104513064133,20440290.0,88.06144568217465,20.8
2009-01-01,Slovenia,Total,Total,1058858.0,183.10852407534225,2032362.0,101.80251525638695,52.1
2009-01-01,Slovakia,Total,Total,1589000.0,124.70139157021731,5382401.0,101.79167999170899,29.5
2009-01-01,Finland,Total,Total,2777000.0,143.21815368746778,5326314.0,107.0748673755117,52.1
2009-01-01,Sweden,Total,Total,4299950.0,119.44305555555556,9256347.0,108.55288688136643,46.5
2009-01-01,United Kingdom,Total,Total,28247000.0,136.3140623491941,62042343.0,108.54728798439497,45.5
2009-01-01,Liechtenstein,Total,Total,25910.0,153.40438129070455,35589.0,125.08435259384225,72.8
2009-01-01,Norway,Total,Total,2244000.0,139.11965282083074,4799252.0,113.37397793965485,46.8
2009-01-01,Switzerland,Total,Total,4010000.0,134.33835845896147,7701856.0,115.40349273657633,52.1
2010-01-01,Belgium,Total,Total,5276000.0,136.5424430641822,10839905.0,108.96805941264094,48.7
2010-01-01,Bulgaria,Total,Total,2602000.0,197.57023538344723,7421766.0,84.65273491019136,35.1
2010-01-01,Czechia,Total,Total,4496000.0,186.47863956864373,10462088.0,100.96492005193541,43.0
2010-01-01,Germany,Total,Total,42302000.0,137.8588887078377,81802257.0,103.39948143177938,51.7
2010-01-01,Estonia,Total,Total,552680.0,228.69769597457625,1333290.0,84.89054176145534,41.5
2010-01-01,Ireland,Total,Total,1937130.0,242.83545585943816,4549428.0,129.72531843728348,42.6
2010-01-01,Greece,Total,Total,5216873.0,300.51111751152075,11119289.0,109.86471350548943,46.9
2010-01-01,Spain,Total,Total,22148000.0,184.62820940313438,46486619.0,119.64673873807187,47.6
2010-01-01,France,Total,Total,31657000.0,134.42462845010616,64658856.0,111.42430945087523,49.0
2010-01-01,Croatia,Total,Total,1521000.0,191.32075471698113,4302847.0,90.15812491252066,35.3
2010-01-01,Italy,Total,Total,36751000.0,134.04946016924424,59190143.0,104.4021715740331,62.1
2010-01-01,Cyprus,Total,Total,463000.0,258.659217877095,819140.0,143.04249504500964,56.5
2010-01-01,Latvia,Total,Total,636660.0,191.85925620108668,2120504.0,79.47499006798743,30.0
2010-01-01,Lithuania,Total,Total,1691855.0,343.1893788794677,3141976.0,85.06292321970226,53.8
2010-01-01,Luxembourg,Total,Total,337200.0,175.625,502066.0,132.366464539942,67.2
2010-01-01,Hungary,Total,Total,2984060.0,153.45737555109068,10014324.0,96.52525156332787,29.8
2010-01-01,Malta,Total,Total,240960.0,220.79885642026557,414027.0,117.47779700933518,58.2
2010-01-01,Netherlands,Total,Total,7736000.0,140.42475948447995,16574989.0,111.29700614547895,46.7
2010-01-01,Austria,Total,Total,4441000.0,148.47876964226012,8351643.0,109.24580545933208,53.2
2010-01-01,Poland,Total,Total,17240000.0,327.71640593189505,38022869.0,99.95916232340248,45.3
2010-01-01,Portugal,Total,Total,4692000.0,183.85579937304075,10573479.0,105.7771537500769,44.4
2010-01-01,Romania,Total,Total,4320000.0,342.042755344418,20294683.0,87.43413741397275,21.3
2010-01-01,Slovenia,Total,Total,1061650.0,183.59134518942776,2046976.0,102.5345413216041,51.9
2010-01-01,Slovakia,Total,Total,1669100.0,130.98747178719304,5390410.0,101.94314577158188,31.0
2010-01-01,Finland,Total,Total,2877000.0,148.3754512635379,5351427.0,107.57971390622716,53.8
2010-01-01,Sweden,Total,Total,4334390.0,120.39972222222221,9340682.0,109.54191718836985,46.4
2010-01-01,United Kingdom,Total,Total,28421000.0,137.15374963806582,62510197.0,109.36583029625852,45.5
2010-01-01,Liechtenstein,Total,Total,26890.0,159.20663114268797,35894.0,126.156333473921,74.9
2010-01-01,Norway,Total,Total,2308000.0,143.08741475511468,4858199.0,114.76649824857151,47.5
2010-01-01,Switzerland,Total,Total,4076000.0,136.5494137353434,7785806.0,116.66138735512486,52.4
2011-01-01,Belgium,Total,Total,5407000.0,139.93271221532092,11000638.0,110.583826625875,49.2
2011-01-01,Bulgaria,Total,Total,2695000.0,204.63173880030374,7369431.0,84.0558013930844,36.6
2011-01-01,Czechia,Total,Total,4582000.0,190.0456242223144,10486731.0,101.20273859492987,43.7
2011-01-01,Germany,Total,Total,42928000.0,139.89897343979143,80222065.0,101.40209114751563,53.5
2011-01-01,Estonia,Total,Total,574000.0,237.51986228813558,1329660.0,84.6594197500444,43.2
2011-01-01,Ireland,Total,Total,1962460.0,246.0107833268356,4570881.0,130.33704308847808,42.9
2011-01-01,Greece,Total,Total,5203591.0,299.7460253456221,11123392.0,109.90525341047015,46.8
2011-01-01,Spain,Total,Total,22277000.0,185.703567855952,46667174.0,120.11144917254879,47.7
2011-01-01,France,Total,Total,31754000.0,134.83651804670913,64978721.0,111.97552144173544,48.9
2011-01-01,Croatia,Total,Total,1518000.0,190.9433962264151,4289857.0,89.88594371653261,35.4
2011-01-01,Italy,Total,Total,37113000.0,135.36985701779983,59364690.0,104.7100452320125,62.5
2011-01-01,Cyprus,Total,Total,470000.0,262.5698324022346,839751.0,146.64169526154492,56.0
2011-01-01,Latvia,Total,Total,612320.0,184.52432971609556,2074605.0,77.75472801277294,29.5
2011-01-01,Lithuania,Total,Total,1713277.0,347.5347884295509,3052588.0,82.64291600743752,56.1
2011-01-01,Luxembourg,Total,Total,345600.0,180.0,511840.0,134.94331663590827,67.5
2011-01-01,Hungary,Total,Total,2967810.0,152.62170791950643,9985722.0,96.24956493233667,29.7
2011-01-01,Malta,Total,Total,247174.0,226.4929305147025,414989.0,117.75075901597481,59.6
2011-01-01,Netherlands,Total,Total,7859000.0,142.65746959520783,16655799.0,111.83962557446416,47.2
2011-01-01,Austria,Total,Total,4513000.0,150.8859913072551,8375164.0,109.55347792452352,53.9
2011-01-01,Poland,Total,Total,18125000.0,344.53943489069593,38062718.0,100.0639222419511,47.6
2011-01-01,Portugal,Total,Total,4712000.0,184.63949843260187,10572721.0,105.76957071307058,44.6
2011-01-01,Romania,Total,Total,4335000.0,343.2304038004751,20199059.0,87.02216734496139,21.5
2011-01-01,Slovenia,Total,Total,1066500.0,184.43005665193303,2050189.0,102.69548286721395,52.0
2011-01-01,Slovakia,Total,Total,1749300.0,137.2813997947018,5392446.0,101.98165049474596,32.4
2011-01-01,Finland,Total,Total,2978000.0,153.58432181536875,5375276.0,108.05915025039286,55.4
2011-01-01,Sweden,Total,Total,4400550.0,122.2375,9415570.0,110.42015874443638,46.7
2011-01-01,United Kingdom,Total,Total,28467000.0,137.37573593282502,63022532.0,110.26219513517965,45.2
2011-01-01,Liechtenstein,Total,Total,27327.0,161.79396092362344,36149.0,127.052579783495,75.6
2011-01-01,Norway,Total,Total,2376000.0,147.30316181029139,4920305.0,116.23364443591908,48.3
2011-01-01,Switzerland,Total,Total,4163000.0,139.463986599665,7870134.0,117.92494587082419,52.9
2012-01-01,Belgium,Total,Total,5444000.0,140.8902691511387,11075889.0,111.34028670913779,49.2
2012-01-01,Bulgaria,Total,Total,2807000.0,213.1359149582384,7327224.0,83.57438794211404,38.3
2012-01-01,Czechia,Total,Total,4706000.0,195.18871837411862,10505445.0,101.38333901750822,44.8
2012-01-01,Germany,Total,Total,43431000.0,141.53821085220792,80327900.0,101.53586843580405,54.1
2012-01-01,Estonia,Total,Total,602100.0,249.14757680084745,1325217.0,84.3765340484745,45.4
2012-01-01,Ireland,Total,Total,1951130.0,244.59047301473083,4589287.0,130.86188362033323,42.5
2012-01-01,Greece,Total,Total,5167557.0,297.6703341013825,11086406.0,109.53981131307398,46.6
2012-01-01,Spain,Total,Total,22248000.0,185.46182060686897,46818219.0,120.50020709991476,47.5
2012-01-01,France,Total,Total,32132000.0,136.44161358811039,65276983.0,112.48950575017167,49.2
2012-01-01,Croatia,Total,Total,1445000.0,181.76100628930817,4275984.0,89.59526090421987,33.8
2012-01-01,Italy,Total,Total,37078000.0,135.24219433907209,59394207.0,104.76210861186192,62.4
2012-01-01,Cyprus,Total,Total,475000.0,265.3631284916201,862011.0,150.52885245042827,55.1
2012-01-01,Latvia,Total,Total,618270.0,186.31737871304287,2044813.0,76.63814492492898,30.2
2012-01-01,Lithuania,Total,Total,1753407.0,355.6750780964745,3003641.0,81.31777065214683,58.4
2012-01-01,Luxembourg,Total,Total,355900.0,185.36458333333334,524853.0,138.37411020300553,67.8
2012-01-01,Hungary,Total,Total,2986030.0,153.55868418088886,9931925.0,95.73103078481435,30.1
2012-01-01,Malta,Total,Total,249612.0,228.72694284850317,417546.0,118.47629316460007,59.8
2012-01-01,Netherlands,Total,Total,7916000.0,143.69214013432565,16730348.0,112.34020391639483,47.3
2012-01-01,Austria,Total,Total,4584000.0,153.25977933801406,8408121.0,109.98458040466103,54.5
2012-01-01,Poland,Total,Total,18744000.0,356.30605062572164,38063792.0,100.06674570433465,49.2
2012-01-01,Portugal,Total,Total,4259000.0,166.88871473354232,10542398.0,105.46621922079792,40.4
2012-01-01,Romania,Total,Total,4487000.0,355.2652414885194,20095996.0,86.57814836204373,22.3
2012-01-01,Slovenia,Total,Total,1066030.0,184.3487794586593,2055496.0,102.96131442107377,51.9
2012-01-01,Slovakia,Total,Total,1824200.0,143.15939490395874,5404322.0,102.20624877190548,33.8
2012-01-01,Finland,Total,Total,3037000.0,156.62712738525013,5401267.0,108.58164721132249,56.2
2012-01-01,Sweden,Total,Total,4446349.0,123.50969444444443,9482855.0,111.20923687577833,46.9
2012-01-01,United Kingdom,Total,Total,28722000.0,138.6063121320336,63495088.0,111.08896391502334,45.2
2012-01-01,Liechtenstein,Total,Total,28000.0,165.77856719952635,36475.0,128.19836918318572,76.8
2012-01-01,Norway,Total,Total,2443000.0,151.4569125852449,4985870.0,117.78250347970621,49.0
2012-01-01,Switzerland,Total,Total,4255000.0,142.54606365159128,7954662.0,119.19150115750278,53.5
2013-01-01,Belgium,Total,Total,5493472.0,142.17060041407868,11137974.0,111.96439568136898,49.3
2013-01-01,Bulgaria,Total,Total,2910235.0,220.97456340167048,7284552.0,83.087670696638,40.0
2013-01-01,Czechia,Total,Total,4729185.0,196.1503525508088,10516125.0,101.48640690855967,45.0
2013-01-01,Denmark,Total,Total,2278121.0,143.27805031446542,5602628.0,109.09799005298314,40.7
2013-01-01,Germany,Total,Total,43851000.0,142.9069577969692,80523746.0,101.78342120003265,54.5
2013-01-01,Estonia,Total,Total,628565.0,260.09873212394064,1320174.0,84.05544636154741,47.6
2013-01-01,Ireland,Total,Total,1984550.0,248.779949681151,4609779.0,131.4462056989367,43.1
2013-01-01,Greece,Total,Total,5124208.0,295.1732718894009,11003615.0,108.72179052992563,46.6
2013-01-01,Spain,Total,Total,22025000.0,183.60286762254086,46727890.0,120.26771933255375,47.1
2013-01-01,France,Total,Total,32858000.0,139.52441613588113,65600350.0,113.04675261321857,50.1
2013-01-01,Croatia,Total,Total,1448000.0,182.13836477987422,4262140.0,89.30518573276039,34.0
2013-01-01,Italy,Total,Total,36963000.0,134.82273125182377,59685227.0,105.27542245824806,61.9
2013-01-01,Cyprus,Total,Total,474561.0,265.1178770949721,865878.0,151.20412813997956,54.8
2013-01-01,Latvia,Total,Total,634600.0,191.23846948953855,2023825.0,75.85152952993471,31.4
2013-01-01,Lithuania,Total,Total,1808982.0,366.9483549028358,2971905.0,80.45857983359811,60.9
2013-01-01,Luxembourg,Total,Total,363247.0,189.19114583333334,537039.0,141.586870551015,67.6
2013-01-01,Hungary,Total,Total,3040732.0,156.3717728444532,9908798.0,95.50811613846328,30.7
2013-01-01,Malta,Total,Total,256096.0,234.66842602010428,422509.0,119.88451607411402,60.6
2013-01-01,Netherlands,Total,Total,7932290.0,143.9878380831367,16779575.0,112.67075120795103,47.3
2013-01-01,Austria,Total,Total,4641308.0,155.1757940488131,8451860.0,110.55671959751037,54.9
2013-01-01,Poland,Total,Total,19389446.0,368.57538028599527,38062535.0,100.06344114919861,50.9
2013-01-01,Portugal,Total,Total,4327478.0,169.57202194357365,10487289.0,104.91490842082254,41.3
2013-01-01,Romania,Total,Total,4695660.0,371.78622327790976,20020074.0,86.25105901648737,23.5
2013-01-01,Slovenia,Total,Total,1066795.0,184.48107106047715,2058821.0,103.12786612949358,51.8
2013-01-01,Slovakia,Total,Total,1879800.0,147.5227664403364,5410836.0,102.32944119169471,34.7
2013-01-01,Finland,Total,Total,3105834.0,160.17710159876225,5426674.0,109.09240402277025,57.2
2013-01-01,Sweden,Total,Total,4494661.0,124.85169444444443,9555893.0,112.06578274123058,47.0
2013-01-01,Liechtenstein,Total,Total,28100.0,166.3706335109532,36838.0,129.4742021650499,76.3
2013-01-01,Norway,Total,Total,2500265.0,155.00712957222567,5051275.0,119.32758280188874,49.5
2013-01-01,Switzerland,Total,Total,4321000.0,144.7571189279732,8039060.0,120.45610854304488,53.8
2014-01-01,Belgium,Total,Total,5555499.0,143.77585403726707,11180840.0,112.39530580786752,49.7
2014-01-01,Bulgaria,Total,Total,3013863.0,228.84305239179957,7245677.0,82.64426206995351,41.6
2014-01-01,Czechia,Total,Total,4833386.0,200.4722521775197,10512419.0,101.45064196434275,46.0
2014-01-01,Denmark,Total,Total,2329578.0,146.5143396226415,5627235.0,109.57715344581122,41.4
2014-01-01,Germany,Total,Total,44403000.0,144.70588235294116,80767463.0,102.09148374427406,55.0
2014-01-01,Estonia,Total,Total,652950.0,270.18918829449154,1315819.0,83.77816361782988,49.6
2014-01-01,Ireland,Total,Total,2018310.0,253.0120481927711,4637852.0,132.246697291394,43.5
2014-01-01,Greece,Total,Total,5110873.0,294.4051267281106,10926807.0,107.9628850895751,46.8
2014-01-01,Spain,Total,Total,22029512.0,183.64048016005336,46512199.0,119.71257625524902,47.4
2014-01-01,France,Total,Total,32531000.0,138.13588110403396,66165980.0,114.02148269744244,49.2
2014-01-01,Croatia,Total,Total,1474000.0,185.40880503144655,4246809.0,88.98395325272244,34.7
2014-01-01,Italy,Total,Total,37080753.0,135.25223592063028,60782668.0,107.21113705137513,61.0
2014-01-01,Cyprus,Total,Total,478492.0,267.31396648044694,858000.0,149.82843073054457,55.8
2014-01-01,Latvia,Total,Total,657799.0,198.22955246099744,2001468.0,75.01360498324675,32.9
2014-01-01,Lithuania,Total,Total,1205668.0,244.5673252464603,2943472.0,79.68881135162823,41.0
2014-01-01,Luxembourg,Total,Total,372827.0,194.18072916666665,549680.0,144.9195887160559,67.8
2014-01-01,Hungary,Total,Total,3107695.0,159.81539202068547,9877365.0,95.20514229495771,31.5
2014-01-01,Malta,Total,Total,265950.0,243.69794100668005,429424.0,121.84660783701729,61.9
2014-01-01,Netherlands,Total,Total,7979083.0,144.8372299872935,16829289.0,113.00456858565886,47.4
2014-01-01,Austria,Total,Total,4694921.0,156.96827148110998,8507786.0,111.28827396544953,55.2
2014-01-01,Poland,Total,Total,20003863.0,380.2548774428084,38017856.0,99.94598353669055,52.6
2014-01-01,Portugal,Total,Total,4699645.0,184.155368338558,10427301.0,104.31478807262309,45.1
2014-01-01,Romania,Total,Total,4907564.0,388.56405384006337,19947311.0,85.93757936565208,24.6
2014-01-01,Slovenia,Total,Total,1068362.0,184.75205268145564,2061085.0,103.24127156343717,51.8
2014-01-01,Slovakia,Total,Total,1949100.0,152.96128527974233,5415949.0,102.42613797437545,36.0
2014-01-01,Finland,Total,Total,3172735.0,163.62738525012895,5451270.0,109.58685730471498,58.2
2014-01-01,Sweden,Total,Total,4584711.0,127.35308333333333,9644864.0,113.10918127617336,47.5
2014-01-01,Liechtenstein,Total,Total,28470.0,168.5612788632327,37129.0,130.49697736538732,76.7
2014-01-01,Norway,Total,Total,2555443.0,158.42796032238067,5107970.0,120.66690352922056,50.0
2014-01-01,Switzerland,Total,Total,4384000.0,146.86767169179228,8139631.0,121.96304981382559,53.9
2015-01-01,Belgium,Total,Total,5623579.0,145.53775879917183,11237274.0,112.96260814722316,50.0
2015-01-01,Bulgaria,Total,Total,3162037.0,240.0939255884586,7202198.0,82.14834017465795,43.9
2015-01-01,Czechia,Total,Total,5115316.0,212.16574035669845,10538275.0,101.70016662642387,48.5
2015-01-01,Denmark,Total,Total,2390823.0,150.36622641509433,5659715.0,110.20962497826365,42.2
2015-01-01,Germany,Total,Total,45071000.0,146.88284177937103,81197537.0,102.63510479102942,55.5
2015-01-01,Estonia,Total,Total,676596.0,279.97384798728814,1314870.0,83.71774081098995,51.5
2015-01-01,Ireland,Total,Total,2060170.0,258.25954948709625,4677627.0,133.38086724437335,44.0
2015-01-01,Greece,Total,Total,5107620.0,294.2177419354839,10858018.0,107.28321179595632,47.0
2015-01-01,Spain,Total,Total,22355549.0,186.35836112037344,46449565.0,119.55136956835013,48.1
2015-01-01,France,Total,Total,32326000.0,137.26539278131636,66458153.0,114.52497404849866,48.6
2015-01-01,Croatia,Total,Total,1499802.0,188.65433962264152,4225316.0,88.53360756793634,35.5
2015-01-01,Italy,Total,Total,37351233.0,136.23881310183833,60795612.0,107.23396824657692,61.4
2015-01-01,Cyprus,Total,Total,487692.0,272.45363128491624,847008.0,147.90895041517146,57.6
2015-01-01,Latvia,Total,Total,679048.0,204.63299752589373,1986096.0,74.43747329600396,34.2
2015-01-01,Lithuania,Total,Total,1244063.0,252.35567365816055,2921262.0,79.08751855858665,42.6
2015-01-01,Luxembourg,Total,Total,381103.0,198.49114583333335,562958.0,148.42024782494067,67.7
2015-01-01,Hungary,Total,Total,3196856.0,164.400558894512,9855571.0,94.99507606057472,32.4
2015-01-01,Malta,Total,Total,275380.0,252.33893210911654,439691.0,124.75981045881453,62.6
2015-01-01,Netherlands,Total,Total,8100864.0,147.04781267017609,16900726.0,113.48425060704753,47.9
2015-01-01,Austria,Total,Total,4748048.0,158.74450016716816,8584926.0,112.29732349416297,55.3
2015-01-01,Poland,Total,Total,20723423.0,393.9330454852883,38005614.0,99.91380027179375,54.5
2015-01-01,Portugal,Total,Total,4722963.0,185.0690830721003,10374822.0,103.78978781001791,45.5
2015-01-01,Romania,Total,Total,5155059.0,408.15985748218526,19870647.0,85.6072933143398,25.9
2015-01-01,Slovenia,Total,Total,1078737.0,186.54620349042312,2062874.0,103.33088389617792,52.3
2015-01-01,Slovakia,Total,Total,2034574.0,159.66910575996434,5421349.0,102.52826248571438,37.5
2015-01-01,Finland,Total,Total,3234860.0,166.8313563692625,5471753.0,109.99862696539451,59.1
2015-01-01,Sweden,Total,Total,4668262.0,129.67394444444443,9747355.0,114.31113426360547,47.9
2015-01-01,United Kingdom,Total,Total,30250294.0,145.98153653122284,64853393.0,113.46541065891313,46.6
2015-01-01,Liechtenstein,Total,Total,28802.0,170.52693901716992,37366.0,131.32995922957963,77.1
2015-01-01,Norway,Total,Total,2610000.0,161.81029138251705,5166493.0,122.049407575885,50.5
2015-01-01,Switzerland,Total,Total,4458000.0,149.3467336683417,8237666.0,123.43199202858919,54.1
2016-01-01,Belgium,Total,Total,5712061.0,147.82766563146998,11311117.0,113.70491432160455,50.5
2016-01-01,Bulgaria,Total,Total,3143568.0,238.69157175398632,7153784.0,81.59612962154404,43.9
2016-01-01,Czechia,Total,Total,5307808.0,220.1496474491912,10553843.0,101.8504064136794,50.3
2016-01-01,Denmark,Total,Total,2465538.0,155.06528301886792,5707251.0,111.13527666442926,43.2
2016-01-01,Germany,Total,Total,45803560.0,149.27019716473845,82175684.0,103.87149968125904,55.7
2016-01-01,Estonia,Total,Total,703151.0,290.9622451006356,1315944.0,83.7861223647793,53.4
2016-01-01,Ireland,Total,Total,2102720.0,263.5935480555037,4726286.0,134.76836129194146,44.5
2016-01-01,Greece,Total,Total,5160056.0,297.23824884792623,10783748.0,106.54938319665894,47.9
2016-01-01,Spain,Total,Total,22876830.0,190.7038179393131,46440099.0,119.5270060836903,49.3
2016-01-01,France,Total,Total,32076000.0,136.20382165605096,66638391.0,114.83557179069822,48.1
2016-01-01,Croatia,Total,Total,1552904.0,195.3338364779874,4190669.0,87.80764437337142,37.1
2016-01-01,Italy,Total,Total,37876138.0,138.15340676976948,60665551.0,107.00456094750872,62.4
2016-01-01,Cyprus,Total,Total,508284.0,283.9575418994413,848319.0,148.13788406632264,59.9
2016-01-01,Latvia,Total,Total,664177.0,200.1515804446159,1968957.0,73.79511569857654,33.7
2016-01-01,Lithuania,Total,Total,1298737.0,263.4461844293886,2888558.0,78.20212101227277,45.0
2016-01-01,Luxembourg,Total,Total,390935.0,203.61197916666666,576249.0,151.92433430002637,67.8
2016-01-01,Hungary,Total,Total,3313206.0,170.38393913665507,9830485.0,94.75327916437706,33.7
2016-01-01,Malta,Total,Total,282921.0,259.24897600131953,450415.0,127.80268422098004,62.8
2016-01-01,Netherlands,Total,Total,8222974.0,149.26436739880197,16979120.0,114.01064718563762,48.4
2016-01-01,Austria,Total,Total,4821557.0,161.20217318622534,8700471.0,113.80873946246987,55.4
2016-01-01,Poland,Total,Total,21675388.0,412.0290169686385,37967209.0,99.81283651682222,57.1
2016-01-01,Portugal,Total,Total,4850229.0,190.05599529780562,10341330.0,103.45473362081515,46.9
2016-01-01,Romania,Total,Total,5472423.0,433.287648456057,19760585.0,85.13312103817974,27.7
2016-01-01,Slovenia,Total,Total,1096523.0,189.62194000013835,2064188.0,103.39670312771585,53.1
2016-01-01,Slovakia,Total,Total,2121774.0,166.51237910478685,5426252.0,102.62098775962083,39.1
2016-01-01,Finland,Total,Total,3322672.0,171.36008251676122,5487308.0,110.31132906332304,60.6
2016-01-01,Sweden,Total,Total,4767262.0,132.42394444444446,9851017.0,115.52682003682636,48.4
2016-01-01,United Kingdom,Total,Total,30850440.0,148.87771450632178,65379044.0,114.38507274318171,47.2
2016-01-01,Liechtenstein,Total,Total,29241.0,173.12611012433393,37622.0,132.22972023056377,77.7
2016-01-01,Norway,Total,Total,2662910.0,165.09051456912584,5210721.0,123.094217120438,51.1
2016-01-01,Switzerland,Total,Total,4524000.0,151.55778894472363,8327126.0,124.77244768761659,54.3
2017-01-01,Belgium,Total,Total,5785447.0,149.72688923395447,11351727.0,114.11314602591813,51.0
2017-01-01,Bulgaria,Total,Total,2770615.0,210.37319665907367,7101859.0,81.00387256840983,39.0
2017-01-01,Czechia,Total,Total,5538222.0,229.70642886768977,10578820.0,102.0914482409071,52.4
2017-01-01,Denmark,Total,Total,2530047.0,159.12245283018868,5748769.0,111.9437419687507,44.0
2017-01-01,Germany,Total,Total,46474594.0,151.45704415838358,82521653.0,104.30881053921581,56.3
2017-01-01,Estonia,Total,Total,725944.0,300.3939353813559,1315635.0,83.76644834232036,55.2
2017-01-01,Ireland,Total,Total,2142390.0,268.5665145233938,4784383.0,136.42497654670555,44.8
2017-01-01,Greece,Total,Total,5235928.0,301.60875576036864,10768193.0,106.39569120982617,48.6
2017-01-01,Spain,Total,Total,23500401.0,195.90197565855286,46528024.0,119.75330646280682,50.5
2017-01-01,France,Total,Total,32005986.0,135.90652229299363,66809816.0,115.13098240309161,47.9
2017-01-01,Croatia,Total,Total,1596087.0,200.76566037735847,4154213.0,87.04377696144373,38.4
2017-01-01,Cyprus,Total,Total,526617.0,294.19944134078213,854802.0,149.26997930691255,61.6
2017-01-01,Latvia,Total,Total,689536.0,207.79358540488252,1950116.0,73.0889683449894,35.4
2017-01-01,Lithuania,Total,Total,1356987.0,275.2620795975496,2847904.0,77.10149259226772,47.6
2017-01-01,Luxembourg,Total,Total,403282.0,210.04270833333334,590667.0,155.72554706037437,68.3
2017-01-01,Hungary,Total,Total,3471997.0,178.5498775296945,9797561.0,94.4359339913558,35.4
2017-01-01,Malta,Total,Total,291664.0,267.2604484518606,460297.0,130.6066452912635,63.4
2017-01-01,Netherlands,Total,Total,8373244.0,151.9920856779815,17081507.0,114.69815090393374,49.0
2017-01-01,Austria,Total,Total,4898578.0,163.77726512871948,8772865.0,114.75570772253833,55.8
2017-01-01,Poland,Total,Total,22503579.0,427.77215954086245,37972964.0,99.82796596376562,59.3
2017-01-01,Portugal,Total,Total,5059472.0,198.2551724137931,10309573.0,103.13703638307142,49.1
2017-01-01,Romania,Total,Total,5998194.0,474.91638954869353,19643949.0,84.63062646600947,30.5
2017-01-01,Slovenia,Total,Total,1117935.0,193.3247214094503,2065895.0,103.48220801982792,54.1
2017-01-01,Slovakia,Total,Total,2223117.0,174.46556546469907,5435343.0,102.79291626565461,40.9
2017-01-01,Finland,Total,Total,3398937.0,175.29329551315112,5503297.0,110.63275586138019,61.8
2017-01-01,Sweden,Total,Total,4844823.0,134.57841666666667,9995153.0,117.21716061108668,48.5
2017-01-01,United Kingdom,Total,Total,31200182.0,150.565495608532,65844142.0,115.19879324608029,47.4
2017-01-01,Liechtenstein,Total,Total,29675.0,175.69567791592658,37810.0,132.89048221566148,78.5
2017-01-01,Norway,Total,Total,2719396.0,168.59243645381275,5258317.0,124.21858980476792,51.7
